M0010;M0020;M0100;M0101;M0110;M0120;M0130;M0140;M0150;M0160;M0170;MM0150;MM0160;MM0170
5;52;3247690;M001;6.3969828497317;01;01;1;3;1;17;0;0;0
5;52;3733834;M001;8.7022463592581;01;01;1;4;1;15;0;0;0
5;52;6447135;M001;14.0501031027008;01;01;1;1;2;15;0;0;0
5;52;1156506;M001;11.2071735242638;01;01;1;1;1;10;0;0;0
5;52;6833578;M001;9.3745012037524;01;01;1;3;2;16;0;0;0
5;52;6351825;M001;7.8325947643421;01;01;1;2;1;16;0;0;0
5;52;796079;M001;3.6160437067065;01;01;1;2;2;12;0;0;0
5;52;809561;M001;9.7524793963879;01;01;1;1;1;13;0;0;0
5;52;5597600;M001;10.6475873487795;01;01;1;1;1;15;0;0;0
5;52;3592497;M002;13.4217044429896;01;01;1;3;2;15;0;0;0
5;52;3592497;M003;13.4217044429896;01;01;1;1;1;10;0;0;0
5;52;7534949;M001;9.7765802771552;01;01;1;2;2;17;0;0;0
5;52;5012395;M001;11.2966664203702;01;01;1;2;1;07;0;0;0
5;52;3023499;M001;6.6577598083091;01;01;1;4;1;15;0;0;0
5;52;90557;M001;13.6241400139569;01;01;1;3;1;13;0;0;0
5;52;3498451;M001;10.6379053109486;01;01;1;2;1;05;0;0;0
5;52;4057017;M001;12.1257277280737;01;01;1;4;1;14;0;0;0
5;52;2304821;M001;14.8488422063784;01;01;1;3;2;07;0;0;0
5;52;534773;M001;5.5787189761453;01;01;1;1;1;15;0;0;0
5;52;3525865;M001;14.1128703435142;01;01;1;3;1;15;0;0;0
5;52;1070819;M001;7.4549868922749;02;01;1;2;1;16;0;0;0
5;52;1070819;M002;7.4549868922749;02;01;1;2;2;15;0;0;0
5;52;2771002;M001;7.2605930236983;01;01;1;4;1;08;0;0;0
5;52;2435931;M001;5.6513426605938;01;01;1;3;1;06;0;0;0
5;52;5915144;M001;5.2530141949289;01;01;1;3;1;17;0;0;0
5;52;5448945;M001;8.8865206195865;01;01;1;1;1;05;0;0;0
5;52;3282521;M001;8.8189327740373;01;01;1;1;1;15;0;0;0
5;52;1423100;M001;11.0495829541278;01;01;1;2;1;13;0;0;0
5;52;995022;M001;13.8933730490817;01;01;1;1;2;16;0;0;0
5;52;1271432;M001;8.6499774216379;01;01;1;3;1;17;0;0;0
5;52;6617679;M001;9.6971952450222;01;01;1;4;1;13;0;0;0
5;52;5005580;M001;8.5619646981485;01;01;1;3;1;11;0;0;0
5;52;5821812;M001;8.8339842504363;01;01;1;4;1;04;0;0;0
5;52;6760245;M001;9.7865373487408;01;01;1;2;2;14;0;0;0
5;52;4135327;M001;9.4118404843405;01;01;1;4;1;15;0;0;0
5;52;6240324;M001;10.0364741958836;01;01;1;3;2;17;0;0;0
5;52;3646648;M001;4.2185417575684;01;01;1;3;1;17;0;0;0
5;52;61399;M001;9.6189181934057;01;01;1;1;1;14;0;0;0
5;52;5499191;M001;8.4930035138944;01;01;1;2;1;08;0;0;0
5;52;3208104;M001;21.9030210853909;01;01;1;2;2;17;0;0;0
5;52;1438203;M001;8.5065999658208;01;01;1;4;1;17;0;0;0
5;52;832109;M001;11.1659321201481;01;01;1;4;1;16;0;0;0
5;52;1379713;M001;8.7022463592581;01;01;1;3;1;15;0;0;0
5;52;3903685;M001;8.8188652714748;01;01;1;4;2;01;0;0;0
5;52;3521015;M001;10.9849654947602;01;01;1;1;2;09;0;0;0
5;52;5905209;M001;7.9521944456681;01;01;1;2;1;16;0;0;0
5;52;7471316;M001;13.3956527047294;01;01;1;4;2;17;0;0;0
5;52;6762415;M001;6.7545537704675;01;01;1;1;1;17;0;0;0
5;52;6551331;M001;15.8099111963156;01;01;1;1;2;13;0;0;0
5;52;2327497;M001;11.1820458084449;01;01;1;3;2;08;0;0;0
5;52;5989040;M001;9.5321157095952;01;01;1;3;2;17;0;0;0
5;52;7003539;M001;10.9402833230492;01;01;1;1;2;13;0;0;0
5;52;7062393;M001;9.744306041292;01;01;1;2;1;05;0;0;0
5;52;4615023;M001;12.0934958633395;01;01;1;1;1;14;0;0;0
5;52;1012307;M001;10.8696696982917;01;01;1;1;2;15;0;0;0
5;52;6301743;M001;9.2870826039206;01;01;1;2;1;07;0;0;0
5;52;721755;M001;8.877850430349;01;01;1;3;2;07;0;0;0
5;52;1012329;M001;10.9637387128125;01;01;1;1;1;14;0;0;0
5;52;1170705;M001;9.6596254659177;01;01;1;1;1;03;0;0;0
5;52;843199;M001;8.373995356694;01;01;1;2;1;14;0;0;0
5;52;452777;M001;6.548076026607;01;01;1;2;2;13;0;0;0
5;52;743670;M001;7.1995852431752;01;01;1;4;1;08;0;0;0
5;52;5739361;M001;7.0066623464282;03;01;1;2;1;06;0;0;0
5;52;2458991;M001;7.3544473601999;01;01;1;2;2;12;0;0;0
5;52;2715003;M001;8.6834190207286;01;01;1;2;1;15;0;0;0
5;52;6881123;M001;9.5596859521234;01;01;1;2;1;12;0;0;0
5;52;4927766;M001;8.6650876021967;01;01;1;2;2;07;0;0;0
5;52;2350233;M001;9.8166407352349;01;01;1;2;1;07;0;0;0
5;52;5364513;M001;9.923191140032;01;01;1;3;1;17;0;0;0
5;52;4510187;M001;9.0606453103764;01;01;1;4;2;11;0;0;0
5;52;4889077;M001;6.8030703762217;01;01;1;4;2;17;0;0;0
5;52;2231123;M001;8.2711118602779;01;01;1;1;1;13;0;0;0
5;52;2838639;M001;7.866385684526;01;01;1;4;1;12;0;0;0
5;52;504778;M001;8.2069972408418;01;01;1;1;2;12;0;0;0
5;52;7742659;M001;10.5328919689859;01;01;1;1;1;06;0;0;0
5;52;5903247;M001;1.850218588735;01;01;1;3;1;06;0;0;0
5;52;3216866;M001;2.1714334120411;01;01;1;2;2;11;0;0;0
5;52;3947782;M001;1.3793592228367;01;01;1;1;1;06;0;0;0
5;52;7769094;M001;3.1864584000007;01;01;1;4;2;15;0;0;0
5;52;1768521;M001;1.7218689479723;01;01;1;3;1;10;0;0;0
5;52;4206888;M001;1.8638835994832;01;01;1;2;1;16;0;0;0
5;52;7179982;M001;2.0026598223092;01;01;1;2;1;15;0;0;0
5;52;7608065;M001;2.1403116433553;01;01;1;2;1;10;0;0;0
5;52;3967008;M001;1.639925038117;01;01;1;2;1;14;0;0;0
5;52;5421677;M001;10.1278613048158;01;01;1;2;1;16;0;0;0
5;52;695432;M001;2.2042528599247;01;01;1;3;2;16;0;0;0
5;52;695432;M002;2.2042528599247;01;01;1;4;1;10;0;0;0
5;52;1450108;M001;2.1386139641576;01;01;1;3;1;08;0;0;0
5;52;6831226;M001;7.0487474283862;01;01;1;1;2;17;0;0;0
5;52;318115;M001;6.7360249867132;01;01;1;2;1;13;0;0;0
5;52;6563367;M001;7.3055803168222;01;01;1;1;1;11;0;0;0
5;52;3017559;M001;11.578358676704;02;01;1;1;1;09;0;0;0
5;52;7679142;M001;6.5620687221738;02;01;1;1;2;17;0;0;0
5;52;4406173;M001;5.4258760053678;02;01;1;3;1;16;0;0;0
5;52;7376614;M001;7.2446863601326;02;01;1;2;1;06;0;0;0
5;52;2809977;M001;9.3272878277134;02;01;1;3;1;11;0;0;0
5;52;6226434;M001;10.904178631971;01;01;1;4;1;12;0;0;0
5;52;150719;M001;11.0261415098337;01;01;1;1;2;14;0;0;0
5;52;2836151;M001;9.1202013604581;01;01;1;3;2;12;0;0;0
5;52;6443098;M001;6.3547691410201;01;01;1;1;1;11;0;0;0
5;52;3693885;M001;18.6347575931078;01;01;1;2;1;09;0;0;0
5;52;5535827;M001;7.7499413457969;01;01;1;1;1;17;0;0;0
5;52;217069;M001;17.382432933963;01;01;1;1;1;09;0;0;0
5;52;5042033;M001;12.9772310392884;01;01;1;4;1;09;0;0;0
5;52;99051;M001;12.5035130536181;01;01;1;3;1;15;0;0;0
5;52;2711428;M001;12.3214875411501;01;01;1;3;2;04;0;0;0
5;52;2711428;M002;12.3214875411501;01;01;1;3;1;04;0;0;0
5;52;2316362;M001;13.1073154803673;01;01;1;2;2;04;0;0;0
5;52;1972969;M001;11.476914962378;01;01;1;1;2;17;0;0;0
5;52;2715422;M001;10.4009038177257;01;01;1;2;2;14;0;0;0
5;52;4779974;M001;9.5118397745007;01;01;1;1;2;16;0;0;0
5;52;4779974;M002;9.5118397745007;01;01;1;3;2;09;0;0;0
5;52;641621;M001;9.4194256030445;01;01;1;1;1;17;0;0;0
5;52;2374214;M001;11.6522162051349;01;01;1;4;1;07;0;0;0
5;52;967786;M001;10.4830025024077;01;01;1;2;2;17;0;0;0
5;52;7804030;M001;9.6611072508795;01;01;1;1;2;17;0;0;0
5;52;1120834;M001;9.6202369162054;01;01;1;1;1;12;0;0;0
5;52;7464650;M001;11.9012790629332;01;01;1;1;2;16;0;0;0
5;52;7672263;M001;12.5507806225923;01;01;1;2;1;08;0;0;0
5;52;3918091;M001;12.6972901060376;01;01;1;2;1;14;0;0;0
5;52;2896247;M001;10.948989645041;01;01;1;2;2;12;0;0;0
5;52;2896247;M002;10.948989645041;01;01;1;2;2;07;0;0;0
5;52;5357238;M001;15.8470699606735;01;01;1;3;2;09;0;0;0
5;52;5921197;M001;11.5611836721134;01;01;1;1;2;07;0;0;0
5;52;6158517;M001;10.144365549992;01;01;1;3;1;04;0;0;0
5;52;2186931;M001;3.8394099564782;01;01;1;4;1;17;0;0;0
5;52;4463477;M001;7.1258976579476;01;01;1;2;2;14;0;0;0
5;52;4463477;M002;7.1258976579476;01;01;1;2;1;17;0;0;0
5;52;3470181;M001;7.692445382844;01;01;1;4;2;12;0;0;0
5;52;1183001;M001;13.6858577767766;01;01;1;3;2;14;0;0;0
5;52;2198243;M001;7.7083155302632;01;01;1;4;2;11;0;0;0
5;52;4610287;M001;8.5459513693369;01;01;1;4;2;14;0;0;0
5;52;4345865;M001;9.7303905039428;01;01;1;4;2;13;0;0;0
5;52;6424999;M001;12.4706018871797;01;01;1;4;2;01;0;0;1
5;52;6488704;M001;11.3586929623888;01;01;1;4;2;04;0;0;0
5;52;4183145;M001;9.2470065080674;01;01;1;3;2;04;0;0;0
5;52;3823090;M001;8.6260044920082;01;01;1;1;1;08;0;0;0
5;52;5100139;M001;6.950562354609;01;01;1;2;1;15;0;0;0
5;52;4739190;M001;10.872698339033;01;01;1;2;2;10;0;0;0
5;52;5480124;M001;12.3195241876586;01;01;1;2;2;17;0;0;0
5;52;934055;M001;3.47968823891;01;01;1;2;2;13;0;0;0
5;52;6967487;M001;3.5760013431373;01;01;1;3;2;17;0;0;0
5;52;1138100;M001;2.064223683306;01;01;1;1;1;14;0;0;0
5;52;6215368;M001;2.4856938751043;01;01;1;2;2;11;0;0;0
5;52;6215368;M002;2.4856938751043;01;01;1;3;1;16;0;0;0
5;52;6040730;M001;3.9805699931574;01;01;1;3;1;15;0;0;0
5;52;6040730;M002;3.9805699931574;01;01;1;3;2;17;0;0;0
5;52;4680928;M001;2.762034479881;01;01;1;1;1;15;0;0;0
5;52;3309872;M001;2.8030243889613;01;01;1;1;1;14;0;0;0
5;52;7016051;M001;3.1055262832322;01;01;1;3;1;17;0;0;0
5;52;3322441;M001;2.553380476826;01;01;1;3;1;17;0;0;0
5;52;353058;M001;3.4125871165782;01;01;1;3;2;13;0;0;0
5;52;7639929;M001;2.4378864805228;01;01;1;2;1;14;0;0;0
5;52;2304273;M001;1.6892104336967;01;01;1;4;1;16;0;0;0
5;52;1362116;M001;2.2145275366288;01;01;1;1;2;17;0;0;0
5;52;3376876;M001;1.9388176592051;08;01;2;3;1;15;0;0;0
5;52;6836226;M001;3.7691454938234;08;01;2;3;2;17;0;0;0
5;52;6430496;M001;2.345548220891;08;01;2;2;2;12;0;0;0
5;52;47491;M001;2.4701767047586;08;01;2;4;2;15;0;0;0
5;52;4121936;M001;3.7035830699719;08;01;2;4;2;17;0;0;0
5;52;2210121;M001;2.4373027862953;08;01;2;2;1;16;0;0;0
5;52;6211218;M001;3.0526385496793;02;01;1;3;2;01;0;0;0
5;52;3083153;M001;3.8581899394525;01;01;1;3;2;13;0;0;0
5;52;403502;M001;3.8060903487386;01;01;1;3;1;09;0;0;0
5;52;1499637;M001;3.4493536879112;01;01;1;2;1;13;0;0;0
5;52;443259;M001;3.3709550747262;01;01;1;1;1;06;0;0;0
5;52;5868169;M001;2.677918876152;01;01;1;4;1;16;0;0;0
5;52;5297860;M001;3.2906946094059;01;01;1;3;1;16;0;0;0
5;52;1587645;M001;2.2999324781914;01;01;1;2;1;12;0;0;0
5;52;6858470;M001;3.9806272592152;01;01;1;3;1;17;0;0;0
5;52;2989003;M001;2.0523222813827;01;01;1;2;2;17;0;0;0
5;52;3433621;M001;2.7228862759581;01;01;1;2;2;11;0;0;0
5;52;4594750;M001;3.5729654234966;01;01;1;4;1;05;0;0;0
5;52;2142104;M001;3.1310929099053;01;01;1;4;2;16;0;0;0
5;52;415291;M001;2.8537720019794;01;01;1;2;2;17;0;0;0
5;52;3003867;M001;2.8491994142857;01;01;1;4;2;16;0;0;0
5;52;6014767;M001;2.0523222813827;01;01;1;1;2;16;0;0;0
5;52;3861043;M001;2.3234357484106;01;01;1;3;2;17;0;0;0
5;52;7668473;M001;3.0669553943058;01;01;1;1;1;17;0;0;0
5;52;988562;M001;2.7883266627287;01;01;1;1;2;17;0;0;0
5;52;5178073;M001;2.7621320609508;01;01;1;1;1;16;0;0;0
5;52;4038889;M001;2.8634422554714;01;01;1;2;1;13;0;0;0
5;52;768353;M001;4.3246750955041;01;01;1;2;1;05;0;0;0
5;52;7106943;M001;2.0565160493987;01;01;1;1;2;12;0;0;0
5;52;1796590;M001;2.7703936486268;01;01;1;1;2;10;0;0;0
5;52;6753251;M001;2.6799672151952;01;01;1;3;1;09;0;0;0
5;52;4755214;M001;3.5558218237807;01;01;1;4;1;16;0;0;0
5;52;3179005;M001;2.3234357484106;01;01;1;3;2;13;0;0;0
5;52;1806443;M001;3.1311477454944;01;01;1;1;2;17;0;0;0
5;52;3771665;M001;1.8616329265963;01;01;1;3;1;03;0;0;0
5;52;7392912;M001;4.4085000855801;01;01;1;4;1;17;0;0;0
5;52;1081814;M001;4.218256959363;01;01;1;3;2;11;0;0;0
5;52;3968082;M001;2.6424429160265;01;01;1;3;1;11;0;0;0
5;52;2332138;M001;3.6200141749693;01;01;1;2;1;16;0;0;0
5;52;4484639;M001;3.0669553943058;01;01;1;4;2;16;0;0;0
5;52;3250381;M001;2.6974585389004;08;01;2;4;2;17;0;0;0
5;52;1478129;M001;3.3311880560911;08;01;2;1;2;12;0;0;0
5;52;5453888;M001;2.3204105121103;01;01;1;4;1;14;0;0;0
5;52;6844620;M001;4.2409330489041;01;01;1;3;1;05;0;0;0
5;52;5073628;M001;1.908904168554;01;01;1;3;1;09;0;0;0
5;52;3030962;M001;2.7703936486268;01;01;1;4;2;08;0;0;0
5;52;7264029;M001;2.3614334978214;01;01;1;1;1;05;0;0;0
5;52;5671986;M001;2.639702877013;01;01;1;2;2;17;0;0;0
5;52;2890566;M001;4.0257115227465;01;01;1;3;1;13;0;0;0
5;52;1436480;M001;4.5876297243075;01;01;1;3;2;11;0;0;0
5;52;2085010;M001;3.1755326022234;01;01;1;2;1;07;0;0;0
5;52;3277649;M001;2.9280896813683;01;01;1;3;2;11;0;0;0
5;52;5047465;M001;2.1670015301446;01;01;1;3;1;01;0;0;0
5;52;4382717;M001;2.7266560130432;01;01;1;4;2;17;0;0;0
5;52;1715243;M001;3.2123171502417;01;01;1;2;1;17;0;0;0
5;52;5557794;M001;2.4341600413802;01;01;1;4;2;17;0;0;0
5;52;4155000;M001;2.1387477075349;01;01;1;4;1;17;0;0;0
5;52;6938323;M001;3.4989983672172;01;01;1;4;1;10;0;0;0
5;52;616272;M001;2.7961435486546;01;01;1;2;2;15;0;0;0
5;52;2009516;M001;2.4422270875043;01;01;1;2;2;15;0;0;0
5;52;5649775;M001;3.6639265633679;01;01;1;1;2;17;0;0;0
5;52;4993012;M001;2.9620210960669;01;01;1;2;2;12;0;0;0
5;52;4751425;M001;3.6433620259105;01;01;1;1;1;04;0;0;0
5;52;1864258;M001;4.3008692745292;01;01;1;3;1;14;0;0;0
5;52;1836660;M001;3.5023321326307;08;01;2;3;1;16;0;0;0
5;52;4444965;M001;1.6302457083577;08;01;2;1;1;01;0;0;0
5;52;348670;M001;4.0286337222039;08;01;2;3;2;14;0;0;0
5;52;7417102;M001;3.5008060660071;01;01;1;2;2;12;0;0;0
5;52;1560311;M001;1.4171319074199;01;01;1;3;1;14;0;0;0
5;52;6645696;M001;3.5856851874661;01;01;1;2;1;16;0;0;0
5;52;6315393;M001;4.1084654697581;01;01;1;3;2;11;0;0;0
5;52;2921398;M001;4.3177152668313;01;01;1;1;1;11;0;0;0
5;52;1843458;M001;3.9143723060728;01;01;1;1;1;12;0;0;0
5;52;5772929;M001;3.5723541193204;08;01;2;3;2;14;0;0;0
5;52;7210212;M001;2.9488717073873;01;01;1;3;1;17;0;0;0
5;52;441866;M001;2.7885260174177;01;01;1;3;1;09;0;0;0
5;52;1261580;M001;4.0117524706739;01;01;1;2;2;17;0;0;0
5;52;5812452;M001;4.5413217170899;01;01;1;2;1;10;0;0;0
5;52;7589391;M001;2.2753474300858;01;01;1;1;2;17;0;0;0
5;52;2059102;M001;3.7262106055035;01;01;1;3;1;10;0;0;0
5;52;1601789;M001;4.0204253358562;01;01;1;2;2;17;0;0;0
5;52;4315194;M001;3.2490593988718;01;01;1;1;2;15;0;0;0
5;52;6880458;M001;1.4531512872077;01;01;1;2;1;16;0;0;0
5;52;4963095;M001;2.5458504498056;01;01;1;3;1;16;0;0;0
5;52;101592;M001;2.7426189283932;01;01;1;2;1;16;0;0;0
5;52;3731622;M001;3.2908090195978;01;01;1;1;1;17;0;0;0
5;52;5321671;M001;3.0789615816422;01;01;1;3;2;13;0;0;0
5;52;521302;M001;3.3709560887718;01;01;1;3;2;17;0;0;0
5;52;954074;M001;2.7680141932791;08;01;2;3;2;17;0;0;0
5;52;7440433;M001;2.3740038061153;03;01;1;3;2;17;0;0;0
5;52;4224;M001;4.305648205607;03;01;1;4;1;13;0;0;0
5;52;6358159;M001;2.2397003645859;08;01;2;3;1;14;0;0;0
5;52;2955524;M001;2.5947500674981;08;01;2;3;2;17;0;0;0
5;52;4885751;M001;2.1673076027852;08;01;2;3;1;17;0;0;0
5;52;3995209;M001;4.5579782257811;08;01;2;3;1;17;0;0;0
5;52;3768638;M001;2.5085994803317;08;01;2;2;1;16;0;0;0
5;52;2654483;M001;3.3327258586262;02;01;1;2;2;11;0;0;0
5;52;4167068;M001;14.286401721808;01;01;1;2;1;12;0;0;0
5;52;6460144;M001;13.660551835686;01;01;1;1;2;17;0;0;0
5;52;4476607;M001;11.1982318261249;01;01;1;3;2;15;0;0;0
5;52;2198802;M001;11.28843076233;01;01;1;3;1;16;0;0;0
5;52;7092600;M001;14.5212016052048;01;01;1;1;1;17;0;0;0
5;52;4980269;M001;10.6491072041721;01;01;1;3;2;14;0;0;0
5;52;7746626;M001;5.2882551338222;01;01;1;3;1;11;0;0;0
5;52;5824696;M001;7.5604629616299;01;01;1;3;2;17;0;0;0
5;52;3029461;M001;15.1411262605632;01;01;1;2;2;01;0;0;0
5;52;6840758;M001;13.2363201148349;01;01;1;3;1;10;0;0;0
5;52;6842297;M001;9.7018930699344;01;01;1;2;1;14;0;0;0
5;52;105364;M001;10.5517916282695;01;01;1;1;1;17;0;0;0
5;52;971716;M001;13.6913477761195;01;01;1;4;2;17;0;0;0
5;52;613134;M001;3.6342516299137;01;01;1;2;1;10;0;0;0
5;52;613134;M002;3.6342516299137;01;01;1;3;1;10;0;0;0
5;52;5992811;M001;10.9434991276374;01;01;1;1;1;13;0;0;0
5;52;5425539;M001;9.8541559451418;01;01;1;2;1;17;0;0;0
5;52;7110596;M001;12.0592533494847;01;01;1;1;2;15;0;0;0
5;52;284846;M001;15.4824136399862;01;01;1;3;2;14;0;0;0
5;52;5324869;M001;27.2676383190659;01;01;1;3;2;14;0;0;0
5;52;852645;M001;10.5064252886261;01;01;1;3;1;17;0;0;0
5;52;348463;M001;9.8618415595978;01;01;1;4;2;17;0;0;0
5;52;3501223;M001;7.8205257572667;01;01;1;2;2;17;0;0;0
5;52;3819215;M001;10.0820391082865;01;01;1;2;2;17;0;0;0
5;52;4058093;M001;7.2861461099418;01;01;1;1;2;17;0;0;0
5;52;5027003;M001;12.1788485436491;01;01;1;4;1;13;0;0;0
5;52;7086672;M001;15.5339367609155;01;01;1;1;2;11;0;0;0
5;52;3287539;M001;7.0268945033198;01;01;1;3;1;17;0;0;0
5;52;7768754;M001;7.2185446216967;01;01;1;3;2;08;0;0;0
5;52;6978652;M001;15.4948175451749;01;01;1;1;2;15;0;0;0
5;52;381442;M001;8.2132154303979;01;01;1;3;1;15;0;0;0
5;52;243685;M001;9.8238793888363;01;01;1;2;1;12;0;0;0
5;52;6254546;M001;9.9035554227404;01;01;1;3;2;17;0;0;0
5;52;6254546;M002;9.9035554227404;01;01;1;3;1;17;0;0;0
5;52;4663433;M001;16.5065754858132;01;01;1;3;2;01;0;0;0
5;52;1561750;M001;10.8019449609287;01;01;1;2;2;16;0;0;0
5;52;270145;M001;7.9813754776687;01;01;1;4;2;09;0;0;0
5;52;4599698;M001;2.0525;01;01;1;2;1;17;0;0;0
5;52;7487830;M001;6.3299569790027;01;01;1;4;1;17;0;0;0
5;52;7050622;M001;17.8371275116699;01;01;1;1;1;06;0;0;0
5;52;6457289;M001;7.3295372745572;01;01;1;4;1;09;0;0;0
5;52;3988592;M001;7.7884472047507;01;01;1;3;1;17;0;0;0
5;52;4578609;M001;9.248900234136;01;01;1;4;2;17;0;0;0
5;52;6485654;M001;2.9117665564442;01;01;1;1;1;15;0;0;0
5;52;7638251;M001;3.8514449903275;01;01;1;1;1;17;0;0;0
5;52;7249028;M001;9.3636294873778;01;01;1;3;1;12;0;0;0
5;52;1200709;M001;7.6734171068323;01;01;1;4;1;14;0;0;0
5;52;7653273;M001;14.2749644149709;01;01;1;2;1;12;0;0;0
5;52;238551;M001;8.4346156057051;01;01;1;2;1;09;0;0;0
5;52;238551;M002;8.4346156057051;01;01;1;4;2;09;0;0;1
5;52;1205884;M001;9.7626180772815;01;01;1;4;2;08;0;0;0
5;52;3550446;M001;11.7003675832144;01;01;1;3;1;17;0;0;0
5;52;1828948;M001;13.8602046805649;01;01;1;1;2;14;0;0;0
5;52;5830414;M001;8.627219862636;08;01;2;1;1;14;0;0;0
5;52;2134376;M001;10.3150143282089;08;01;2;1;2;14;0;0;0
5;52;2134376;M002;10.3150143282089;08;01;2;3;1;17;0;0;0
5;52;4855591;M001;7.3655423766713;01;01;1;2;2;15;0;0;0
5;52;5671884;M001;11.3166247219337;01;01;1;2;2;15;0;0;0
5;52;4582533;M001;9.9158496325813;01;01;1;4;2;15;0;0;0
5;52;5782356;M001;6.8064649726027;01;01;1;1;2;11;0;0;0
5;52;6545479;M001;13.0047159725889;01;01;1;3;1;13;0;0;0
5;52;1476913;M001;9.2165762890951;01;01;1;4;2;17;0;0;0
5;52;1151661;M001;12.4087051338793;01;01;1;4;2;17;0;0;0
5;52;1335225;M001;9.8124793055454;01;01;1;3;1;13;0;0;0
5;52;5967541;M001;14.636367901033;01;01;1;2;1;07;0;0;0
5;52;1253603;M001;8.3885923974699;01;01;1;4;2;17;0;0;0
5;52;4334602;M001;10.7907684227309;01;01;1;2;1;10;0;0;0
5;52;5065660;M001;6.575886662821;01;01;1;1;1;16;0;0;0
5;52;1844175;M001;5.2389677738003;01;01;1;3;1;14;0;0;0
5;52;830625;M001;11.809642437106;01;01;1;1;1;15;0;0;0
5;52;7676222;M001;6.8064649726027;01;01;1;1;2;15;0;0;0
5;52;896582;M001;12.3848397832393;01;01;1;1;2;17;0;0;0
5;52;5520291;M001;8.2791455983016;01;01;1;2;1;09;0;0;0
5;52;3683091;M001;6.6298733925368;01;01;1;2;2;08;0;0;1
5;52;2526748;M001;8.6552026523997;01;01;1;2;1;17;0;0;0
5;52;903897;M001;11.3205637339571;01;01;1;3;1;17;0;0;0
5;52;890645;M001;5.9489154199857;01;01;1;4;2;13;0;0;0
5;52;5136527;M001;12.176830733177;01;01;1;3;2;13;0;0;0
5;52;3900549;M001;11.1506454086334;01;01;1;1;2;17;0;0;0
5;52;3900549;M002;11.1506454086334;01;01;1;1;1;16;0;0;0
5;52;3368278;M001;12.8761006581541;08;01;2;2;1;04;0;0;0
5;52;6456811;M001;10.7873149903456;01;01;1;3;1;15;0;0;0
5;52;6091488;M001;8.406436778851;01;01;1;1;2;09;0;0;0
5;52;355011;M001;12.3745522154387;01;01;1;3;2;09;0;0;0
5;52;4921731;M001;9.8162443004349;01;01;1;3;1;10;0;0;0
5;52;7417080;M001;1.6493301316371;01;01;1;2;2;16;0;0;0
5;52;1682822;M001;2.5122538920083;01;01;1;1;1;07;0;0;0
5;52;5867923;M001;1.5325180824914;01;01;1;4;1;07;0;0;0
5;52;5056621;M001;14.0993652962324;01;01;1;1;1;14;0;0;0
5;52;5863196;M001;11.1578667367401;01;01;1;2;1;12;0;0;0
5;52;6028227;M001;10.3554213899491;08;01;2;4;1;15;0;0;0
5;52;455559;M001;11.1949238959009;03;01;1;3;1;16;0;0;0
5;52;7788481;M001;5.5648624391193;01;01;1;4;2;14;0;0;0
5;52;2899975;M001;3.2074924565054;01;01;1;1;2;09;0;0;0
5;52;5289057;M001;4.9538431882191;01;01;1;4;2;99;0;0;1
5;52;4180034;M001;4.7781634469405;01;01;1;3;1;13;0;0;1
5;52;6723969;M001;4.5314511848826;01;01;1;3;1;17;0;0;0
5;52;1292698;M001;5.9008248839987;01;01;1;2;2;10;0;0;0
5;52;2640520;M001;4.969004946048;01;01;1;2;2;17;0;0;0
5;52;1581771;M001;5.030495026266;01;01;1;3;2;13;0;0;0
5;52;4445421;M001;4.7039264704123;01;01;1;4;1;15;0;0;0
5;52;7305883;M001;5.6125945685508;01;01;1;4;2;13;0;0;0
5;52;1759384;M001;5.2765708935901;01;01;1;4;1;04;0;0;0
5;52;6281673;M001;4.8815557650692;01;01;1;2;2;17;0;0;1
5;52;48539;M001;6.0524199293189;01;01;1;4;1;12;0;0;1
5;52;4875146;M001;4.8128287805182;01;01;1;1;2;15;0;0;0
5;52;2981784;M001;4.8472360705889;01;01;1;4;2;17;0;0;0
5;52;5911462;M001;4.323026213129;01;01;1;2;2;16;0;0;0
5;52;5014972;M001;2.2712898910557;01;01;1;2;1;15;0;0;0
5;52;2782907;M001;4.6666943838049;01;01;1;3;1;13;0;0;0
5;52;873189;M001;6.7874068082997;01;01;1;1;1;16;0;0;1
5;52;902390;M001;5.0873959952982;01;01;1;2;1;14;0;0;0
5;52;3338240;M001;6.7874068082997;01;01;1;3;1;09;0;0;0
5;52;1881525;M001;5.5078715792613;01;01;1;2;2;16;0;0;0
5;52;1842027;M001;5.0158700374296;01;01;1;3;2;12;0;0;0
5;52;7560874;M001;6.8687979469994;01;01;1;4;1;13;0;0;0
5;52;6095093;M001;5.9100292400304;01;01;1;4;2;15;0;0;0
5;52;5391618;M001;5.0873959952982;01;01;1;2;1;14;0;0;0
5;52;1920405;M001;5.359325189701;01;01;1;3;1;09;0;0;0
5;52;2383722;M001;4.6975879582073;01;01;1;4;2;08;0;0;0
5;52;5332119;M001;3.6544715661685;01;01;1;1;1;09;0;0;0
5;52;4498642;M001;4.9798016471422;01;01;1;1;1;17;0;0;0
5;52;2072284;M001;4.9918316608212;01;01;1;3;1;17;0;0;0
5;52;47046;M001;5.546685816317;01;01;1;1;2;10;0;0;0
5;52;2855351;M001;4.81130841163;01;01;1;2;1;14;0;0;0
5;52;6670838;M001;6.7798734112046;01;01;1;1;2;17;0;0;0
5;52;3943925;M001;6.0731391913626;01;01;1;2;1;08;0;0;0
