F0010;F0020;F0100;F0101;F0110;F0120;F0130;F0140;F0150;F0160;F0170;F0180;F0190;F0200;F0210;F0220;F0230;F0240;F0250;F0260;F0270;MF0190;MF0200
5;52;1773445;F001;10.4282568722049;08;01;2;01;2;2;12;3;4;01;;0;1;1;606;2;0;0
5;52;3754749;F001;10.4282568722049;08;01;2;01;2;2;15;3;4;01;;0;1;1;2068;1;0;0
5;52;5541516;F001;12.3255930035786;08;01;2;01;5;1;08;1;4;04;;0;2;3;1478.4;1;0;0
5;52;5470475;F001;10.4282568722049;08;01;2;01;2;2;11;1;4;01;;0;1;1;1487;1;0;0
5;52;1894595;F001;10.4282568722049;08;01;2;01;2;1;11;4;1;01;;0;1;1;6750;1;0;0
5;52;7502408;F001;9.4016119354036;01;01;1;01;2;1;11;4;2;07;;0;1;1;1121;;0;0
5;52;5662406;F001;9.4016119354036;01;01;1;01;2;2;11;2;1;01;;0;1;1;1350;1;0;0
5;52;512215;F001;10.2104683899649;01;01;1;01;4;1;11;3;1;03;;0;2;2;2000;2;0;0
5;52;3923365;F001;9.7582420240602;01;01;1;01;3;1;08;2;4;03;;0;1;2;1641.33;1;0;0
5;52;2036229;F001;9.7582420240602;01;01;1;01;3;1;08;4;1;03;;1;1;2;4433.33;1;0;0
5;52;3471936;F001;9.3060156581556;01;01;1;01;2;2;08;3;1;05;;0;0;2;200;;0;0
5;52;1200199;F001;10.1148721127168;01;01;1;01;4;2;17;1;1;05;;3;1;3;0;;0;0
5;52;4928460;F001;9.4016119354036;01;01;1;01;2;1;05;3;4;01;;0;1;1;1450;1;0;0
5;52;4989969;F001;10.6626947558695;01;01;1;02;3;1;09;2;4;03;;1;2;1;0;4;0;0
5;52;4989969;F002;10.6626947558695;01;01;1;03;2;;;;;;3;;1;1;0;;9;9
5;52;622864;F001;9.3060156581556;01;01;1;01;2;2;15;1;1;05;;1;0;2;0;;0;0
5;52;6429036;F001;9.7582420240602;01;01;1;01;3;1;13;2;1;03;;1;1;2;333.33;3;0;0
5;52;219639;F001;9.4016119354036;01;01;1;01;2;2;12;1;1;01;;0;1;1;0;4;0;0
5;52;2803973;F001;10.2104683899649;01;01;1;01;4;2;08;1;4;05;;1;2;2;250;;0;0
5;52;1319641;F001;9.6358330483108;01;01;1;01;2;1;11;2;2;01;;0;1;1;3500;1;0;0
5;52;1602558;F001;10.3463508942175;01;01;1;02;2;1;11;3;4;01;;0;1;1;2000;2;0;0
5;52;1602558;F002;10.3463508942175;01;01;1;03;2;;;;;;3;;1;1;606;;9;9
5;52;3881175;F001;9.6358330483108;01;01;1;01;2;2;06;4;1;01;;0;1;1;6856;1;0;0
5;52;888776;F001;10.3463508942175;01;01;1;01;4;1;13;1;1;01;;0;2;2;1053;1;0;0
5;52;899137;F001;10.3463508942175;01;01;1;02;2;2;10;2;4;01;;0;1;1;1516;1;0;0
5;52;899137;F002;10.3463508942175;01;01;1;03;2;;;;;;3;;1;1;300;;9;9
5;52;841456;F001;9.2824682327789;01;01;1;01;3;1;08;3;1;03;;1;1;2;1333.33;2;0;0
5;52;2415062;F001;10.6997157097494;01;01;1;01;3;1;06;1;1;03;;1;2;1;1404;1;0;0
5;52;2744903;F001;11.0530805252813;01;01;1;01;2;1;07;4;1;01;;0;2;0;2550;2;0;0
5;52;199593;F001;10.3463508942175;01;01;1;01;4;1;09;1;4;03;;0;2;2;938;1;0;0
5;52;617916;F001;9.2824682327789;01;01;1;01;3;1;09;3;4;03;;1;1;2;1033.33;1;0;0
5;52;4942423;F001;10.3463508942175;01;01;1;01;4;1;09;3;1;03;;0;2;2;3465.5;1;0;0
5;52;411325;F001;9.2824682327789;01;01;1;01;3;1;05;3;4;03;;1;1;2;1666.67;2;0;0
5;52;954476;F001;9.2824682327789;01;01;1;01;3;2;06;3;1;03;;1;1;2;1200;1;0;0
5;52;5579408;F001;9.6358330483108;01;01;1;01;2;1;06;3;4;01;;0;1;1;750;2;0;0
5;52;3781406;F001;9.6358330483108;01;01;1;01;2;2;09;3;4;05;;1;1;1;2112;;0;0
5;52;6011624;F001;10.3463508942175;01;01;1;01;4;2;08;1;4;03;;0;2;2;2150;1;0;0
5;52;1510783;F001;9.2824682327789;01;01;1;01;3;2;07;2;1;03;;1;1;2;1833.33;3;0;0
5;52;5597429;F001;10.3463508942175;01;01;1;01;4;1;11;4;4;03;;1;2;2;2125;1;0;0
5;52;2171034;F001;11.763598371188;01;01;1;01;4;2;06;2;4;05;;2;3;1;587.5;;0;0
5;52;1004713;F001;9.6358330483108;01;01;1;01;2;2;07;4;4;01;;0;1;1;2381;1;0;0
5;52;6491526;F001;9.6358330483108;01;01;1;01;2;1;12;1;1;01;;0;1;1;606;2;0;0
5;52;6038210;F001;9.6358330483108;01;01;1;01;2;1;09;3;1;01;;0;1;1;3400;1;0;0
5;52;2797200;F001;9.9929860786856;01;01;1;01;5;1;10;3;1;03;;2;2;3;500;2;0;0
5;52;1176656;F001;9.6358330483108;01;01;1;01;2;1;09;4;1;01;;0;1;1;3000;1;0;0
5;52;1471736;F001;9.2824682327789;01;01;1;01;3;2;07;2;4;05;;1;1;2;333.33;;0;0
5;52;6004964;F001;9.2824682327789;01;01;1;01;3;1;07;3;1;03;;1;1;2;5733.33;1;0;0
5;52;2233323;F001;9.9929860786856;01;01;1;01;5;1;08;3;1;03;;3;2;3;774.4;1;0;0
5;52;2207802;F001;9.6358330483108;01;01;1;01;2;1;15;1;1;01;;0;1;1;2512;1;0;0
5;52;7303750;F001;10.6997157097494;01;01;1;01;3;2;07;3;2;03;;1;2;1;1600;1;0;0
5;52;4151983;F001;8.929103417247;01;01;1;01;4;2;07;3;4;05;;1;1;3;1350;;0;0
5;52;88048;F001;9.2824682327789;01;01;1;01;3;1;08;2;4;03;;1;1;2;0;4;0;0
5;52;6928715;F001;9.2824682327789;01;01;1;01;3;1;05;1;4;03;;1;1;2;1500;1;0;0
5;52;2689725;F001;11.0568687401242;01;01;1;01;6;2;08;1;4;06;;2;3;3;547.67;;0;0
5;52;6762762;F001;9.6358330483108;01;01;1;01;2;1;06;3;1;01;;0;1;1;1250;2;0;0
5;52;5430843;F001;7.8652207558084;01;01;1;01;3;2;07;3;5;05;;1;0;3;566.67;;0;0
5;52;3141649;F001;9.6358330483108;01;01;1;01;2;2;04;2;1;01;;0;1;1;1956;1;0;0
5;52;2840220;F001;9.6358330483108;01;01;1;01;2;1;09;1;2;01;;0;1;1;2600;1;0;0
5;52;7233920;F001;9.6358330483108;01;01;1;01;2;1;06;3;1;01;;0;1;1;4000;1;0;0
5;52;3422934;F001;9.2824682327789;01;01;1;01;3;1;11;4;4;02;;0;1;2;2616.67;1;0;0
5;52;7354314;F001;7.8652207558084;01;01;1;01;3;2;07;4;4;10;;0;0;3;1166.67;;0;0
5;52;6672343;F001;9.6358330483108;01;01;1;01;2;1;09;1;4;01;;0;1;1;1100;1;0;0
5;52;5036680;F001;2.086918511984;01;01;1;01;3;2;06;1;4;05;;2;1;2;216.67;;0;0
5;52;5606109;F001;1.7459045244609;01;01;1;01;2;1;06;2;1;10;;0;2;0;2150;;0;0
5;52;2202808;F001;1.9145794913699;01;01;1;01;2;2;09;3;1;05;;0;1;1;800;;0;0
5;52;4813857;F001;2.255593478893;01;01;1;01;3;2;11;1;4;06;;1;0;3;614;;0;0
5;52;3919629;F001;2.0905825656889;01;01;1;01;4;2;11;1;1;06;;0;2;2;750;;0;0
5;52;3908933;F001;2.2629215863029;01;01;1;01;5;1;10;1;4;03;;0;2;3;993.6;1;0;0
5;52;6421720;F001;1.9182435450749;01;01;1;01;3;1;09;3;4;03;;0;2;1;1200;1;0;0
5;52;687118;F001;2.0905825656889;01;01;1;01;4;1;08;1;4;03;;2;2;2;507.25;2;0;0
5;52;3365576;F001;2.2629215863029;01;01;1;01;5;2;10;1;4;03;;0;2;3;1500;2;0;0
5;52;4620596;F001;2.255593478893;01;01;1;01;3;2;08;4;4;03;;0;0;3;1666.67;1;0;0
5;52;898957;F001;2.259257532598;01;01;1;01;4;1;07;1;4;03;;1;1;3;700;1;0;0
5;52;6855131;F001;1.9182435450749;01;01;1;01;3;2;09;3;2;05;;1;2;1;580.67;;0;0
5;52;413656;F001;2.435260606917;01;01;1;01;6;1;08;1;1;03;;2;2;4;766.67;1;0;0
5;52;812915;F001;2.435260606917;01;01;1;01;6;1;09;1;4;03;;1;2;4;700;1;0;0
5;52;4667287;F001;1.9182435450749;01;01;1;01;3;2;15;1;2;06;;0;2;1;1166.67;;0;0
5;52;5440740;F001;2.431596553212;01;01;1;01;5;1;09;2;4;03;;3;1;4;380;1;0;0
5;52;5790679;F001;1.9145794913699;01;01;1;01;2;1;07;1;4;01;;0;1;1;1600;1;0;0
5;52;2297140;F001;2.086918511984;01;01;1;01;3;2;07;3;4;06;;1;1;2;200;;0;0
5;52;1260783;F001;2.2629215863029;01;01;1;01;5;1;08;1;4;03;;1;2;3;1260;1;0;0
5;52;4046106;F001;2.086918511984;01;01;1;01;3;2;06;3;4;03;;1;1;2;1300;1;0;0
5;52;3160813;F001;1.9182435450749;01;01;1;01;3;2;09;2;4;03;;0;2;1;1133.33;1;0;0
5;52;3419349;F001;2.086918511984;01;01;1;01;3;2;10;1;4;03;;0;1;2;1300;1;0;0
5;52;929756;F001;1.9182435450749;01;01;1;01;3;2;08;3;4;05;;0;2;1;433.33;;0;0
5;52;3326390;F001;1.9182435450749;01;01;1;01;3;1;10;2;1;03;;1;2;1;691.33;1;0;0
5;52;6416150;F001;1.9145794913699;01;01;1;01;2;1;12;1;1;01;;0;1;1;2000;1;0;0
5;52;4095906;F001;2.611263681236;01;01;1;02;4;1;08;3;4;03;;2;1;3;650;1;0;0
5;52;4095906;F002;2.611263681236;01;01;1;03;4;;;;;;3;;2;2;150;;9;9
5;52;6970610;F001;2.255593478893;01;01;1;01;3;2;05;2;4;05;;2;0;3;800;;0;0
5;52;7571384;F001;1.9145794913699;01;01;1;01;2;2;10;3;4;05;;1;1;1;450;;0;0
5;52;1448090;F001;1.9145794913699;01;01;1;01;2;1;06;3;2;01;;0;1;1;1400;2;0;0
5;52;45708;F001;1.9145794913699;01;01;1;01;2;2;07;3;1;01;;0;1;1;2150;1;0;0
5;52;3216719;F001;2.0905825656889;01;01;1;01;4;1;07;3;5;03;;1;2;2;975;1;0;0
5;52;86407;F001;1.9145794913699;01;01;1;01;2;1;09;1;1;01;;0;1;1;1350;1;0;0
5;52;6229342;F001;2.083254458279;01;01;1;01;2;2;10;1;4;10;;0;0;2;300;;0;0
5;52;2453202;F001;2.086918511984;01;01;1;01;3;1;08;3;4;03;;1;1;2;1066.67;1;0;0
5;52;4894300;F001;1.9219075987799;01;01;1;01;4;1;06;1;4;03;;2;3;1;862.5;1;0;0
5;52;2634052;F001;2.0905825656889;01;01;1;01;4;2;05;3;4;03;;2;2;2;800;1;0;0
5;52;479017;F001;2.431596553212;01;01;1;01;5;1;10;1;4;03;;0;1;4;974;2;0;0
5;52;6731233;F001;1.9182435450749;01;01;1;01;3;1;07;1;2;03;;1;2;1;533.33;1;0;0
5;52;2265045;F001;1.9145794913699;01;01;1;01;2;2;05;2;1;01;;0;1;1;300;2;0;0
5;52;3806949;F001;2.086918511984;01;01;1;01;3;1;09;1;1;03;;1;1;2;1783.33;1;0;0
5;52;2287538;F001;1.9182435450749;01;01;1;01;3;2;08;2;4;02;;0;2;1;3466.67;1;0;0
5;52;2273062;F001;2.259257532598;01;01;1;01;4;1;08;1;4;03;;2;1;3;1700;1;0;0
5;52;7256158;F001;2.259257532598;01;01;1;01;4;1;07;1;4;03;;1;1;3;1150;1;0;0
5;52;3974430;F001;1.9145794913699;01;01;1;01;2;1;14;1;2;01;;0;1;1;1300;1;0;0
5;52;6385463;F001;1.9255716524849;01;01;1;01;5;2;07;1;4;03;;2;4;1;680;1;0;0
5;52;6326053;F001;2.259257532598;01;01;1;01;4;2;06;3;4;06;;1;1;3;475;;0;0
5;52;3829412;F001;2.086918511984;01;01;1;01;3;2;08;1;1;06;;1;1;2;933.33;;0;0
5;52;6486096;F001;1.9145794913699;01;01;1;01;2;1;08;1;1;01;;0;1;1;1800;1;0;0
5;52;4193575;F001;1.9182435450749;01;01;1;01;3;1;07;1;2;03;;1;2;1;673.33;1;0;0
5;52;4044380;F001;1.9219075987799;01;01;1;01;4;2;13;1;4;02;;0;3;1;725;1;0;0
5;52;2008237;F001;2.086918511984;01;01;1;01;3;2;10;1;4;02;;0;1;2;404;3;0;0
5;52;6730453;F001;1.9182435450749;01;01;1;01;3;2;06;3;4;05;;2;2;1;200;;0;0
5;52;3750849;F001;2.0979106730989;01;01;1;02;3;2;10;1;2;05;;0;2;1;2200;;0;0
5;52;3750849;F002;2.0979106730989;01;01;1;03;3;;;;;;2;;2;1;466.67;;9;9
5;52;4939595;F001;1.9219075987799;01;01;1;01;4;1;13;1;1;03;;0;3;1;1206;3;0;0
5;52;5046932;F001;1.9292357061898;01;01;1;01;6;2;06;1;4;03;;3;5;1;483.33;1;0;0
5;52;6155085;F001;2.0905825656889;01;01;1;01;4;1;08;1;1;03;;2;2;2;650;1;0;0
5;52;2641074;F001;1.9219075987799;01;01;1;01;4;2;10;1;4;03;;1;3;1;1381;1;0;0
5;52;5009655;F001;2.0942466193939;01;01;1;01;5;2;09;3;4;03;;1;3;2;920;1;0;0
5;52;2954779;F001;2.0905825656889;01;01;1;01;4;1;07;2;4;04;;1;2;2;1044.25;2;0;0
5;52;6215089;F001;2.2665856400079;01;01;1;02;3;1;05;3;4;03;;1;1;2;737.67;2;0;0
5;52;6215089;F002;2.2665856400079;01;01;1;03;3;;;;;;2;;2;1;2133.33;;9;9
5;52;6740464;F001;1.9145794913699;01;01;1;01;2;1;09;3;4;01;;0;1;1;1950;1;0;0
5;52;1394003;F001;11.9050842549304;01;01;1;01;3;2;09;4;4;03;;1;2;1;1833.33;1;0;0
5;52;1126108;F001;10.1387951278644;01;01;1;01;5;2;08;3;1;03;;3;4;1;500;3;0;0
5;52;2276902;F001;5.9840239613427;01;01;1;01;3;1;13;1;4;03;;0;2;1;1433.33;2;0;0
5;52;2205806;F001;3.6435817757051;01;01;1;02;2;2;12;1;4;01;;0;1;1;600;2;0;0
5;52;2205806;F002;3.6435817757051;01;01;1;03;5;;;;;;3;;1;4;120;;9;9
5;52;7578694;F001;14.4035966040195;01;01;1;01;2;2;16;1;2;01;;0;1;1;1100;3;0;0
5;52;3094911;F001;5.1996734861515;01;01;1;01;4;1;08;1;4;07;;3;1;3;450;;0;0
5;52;2333918;F001;7.1892676448234;01;01;1;01;3;2;13;3;4;03;;0;2;1;2166.67;1;0;0
5;52;5722554;F001;8.4871346280233;01;01;1;01;3;2;08;1;4;03;;0;1;2;1400;1;0;0
5;52;7058868;F001;10.7040860260206;01;01;1;01;5;2;06;3;4;03;;2;3;2;720;1;0;0
5;52;131752;F001;12.7037748174642;01;01;1;01;4;1;07;3;4;03;;2;2;2;750;2;0;0
5;52;7036321;F001;8.3694870850265;01;01;1;01;2;1;12;1;1;01;;0;1;1;1800;1;0;0
5;52;934359;F001;11.0214551572225;01;01;1;01;3;2;08;3;1;03;;0;2;1;2045.33;1;0;0
5;52;6745252;F001;11.9679035014571;01;01;1;01;4;1;04;2;2;10;;0;2;2;550;;0;0
5;52;2387638;F001;9.5741606788707;01;01;1;01;5;2;09;1;4;06;;0;2;3;2280;;0;0
5;52;713674;F001;10.5199726598994;01;01;1;01;3;1;11;1;4;03;;0;2;1;1666.67;3;0;0
5;52;6160385;F001;7.5382279085196;01;01;1;01;5;2;07;1;4;05;;2;2;3;722.4;;0;0
5;52;3741369;F001;4.5072616671333;01;01;1;01;5;2;09;1;4;03;;2;2;3;720;1;0;0
5;52;1386164;F001;11.8356826759633;01;01;1;01;3;2;07;3;4;05;;1;1;2;933.33;;0;0
5;52;4023415;F001;6.1081669159033;01;01;1;01;4;1;09;3;4;03;;1;1;3;650;1;0;0
5;52;746338;F001;12.0082494403044;01;01;1;01;2;2;06;2;4;05;;1;1;1;606;;0;0
5;52;3229779;F001;1.963196125908;01;01;1;01;6;2;09;1;4;04;;2;3;3;1272.67;1;0;0
5;52;7057716;F001;8.1385891407551;01;01;1;01;3;1;08;1;4;03;;1;2;1;500;2;0;0
5;52;6912331;F001;4.2978576062669;01;01;1;01;4;2;09;1;4;03;;1;2;2;756;1;0;0
5;52;969603;F001;9.4069379784639;01;01;1;01;5;1;08;2;4;03;;2;3;2;720;1;0;0
5;52;4359521;F001;7.8830190529649;01;01;1;01;3;2;09;4;4;03;;0;1;2;1633.33;1;0;0
5;52;282511;F001;8.8337470365613;01;01;1;01;6;1;09;4;4;03;;2;1;5;1166.67;1;0;0
5;52;1142175;F001;6.4217293608377;01;01;1;01;5;1;10;1;1;03;;3;2;3;0;4;0;0
5;52;7155379;F001;8.7795689032324;01;01;1;02;4;2;10;1;4;03;;1;2;2;1407.5;1;0;0
5;52;7155379;F002;8.7795689032324;01;01;1;03;2;;;;;;1;;1;1;1600;;9;9
5;52;7155379;F003;8.7795689032324;01;01;1;04;3;;;;;;4;;3;0;500;;9;9
5;52;5889519;F001;10.1331268078411;01;01;1;01;3;2;10;1;4;03;;0;1;2;2200;1;0;0
5;52;2790257;F001;6.6013063903976;01;01;1;02;3;2;07;1;3;02;;0;1;2;0;4;0;0
5;52;2790257;F002;6.6013063903976;01;01;1;03;2;;;;;;1;;2;0;0;;9;9
5;52;1677455;F001;14.0106836549833;01;01;1;01;3;2;05;1;4;03;;1;1;2;704;1;0;0
5;52;1401779;F001;13.8764938694824;01;01;1;01;3;2;10;1;1;05;;1;1;2;737.33;;0;0
5;52;2980137;F001;14.4784521280983;01;01;1;02;5;2;08;1;2;04;;1;2;3;520;3;0;0
5;52;2980137;F002;14.4784521280983;01;01;1;03;2;;;;;;1;;1;1;856;;9;9
5;52;1104897;F001;10.5292323974553;01;01;1;01;5;2;08;1;4;03;;2;1;4;640;1;0;0
5;52;6749245;F001;9.8934034987896;01;01;1;01;3;1;08;2;4;03;;1;2;1;1200;1;0;0
5;52;1821711;F001;13.4789917474279;01;01;1;01;4;2;07;3;4;05;;3;2;2;475;;0;0
5;52;4524362;F001;8.6995275233002;01;01;1;01;2;2;11;1;1;01;;0;1;1;606;3;0;0
5;52;6052282;F001;8.7343780830702;01;01;1;01;4;2;07;3;4;03;;0;3;1;650;1;0;0
5;52;2325371;F001;6.4179013363618;01;01;1;01;3;2;06;2;1;03;;1;1;2;990.67;1;0;0
5;52;4890131;F001;13.7334798046333;01;01;1;01;2;2;12;4;1;01;;0;1;1;7772;1;0;0
5;52;5741954;F001;8.2895551183997;01;01;1;01;4;2;08;4;2;03;;2;1;3;2750;1;0;0
5;52;2909344;F001;8.4369628108887;01;01;1;01;4;2;07;2;4;05;;2;1;3;325;;0;0
5;52;6734509;F001;11.5943100093969;01;01;1;01;2;2;05;3;1;10;;0;1;1;950;;0;0
5;52;5328170;F001;4.018898092645;01;01;1;01;4;1;07;3;1;03;;2;2;2;1525;1;0;0
5;52;3448702;F001;7.3186810217692;01;01;1;01;2;1;07;4;2;01;;0;1;1;4500;1;0;0
5;52;3140834;F001;10.5540602142419;01;01;1;01;2;2;10;4;4;01;;0;1;1;2100;1;0;0
5;52;1332872;F001;8.1062981020131;01;01;1;01;2;1;06;4;1;01;;0;1;1;17250;1;0;0
5;52;1522613;F001;11.4934703629695;01;01;1;01;3;2;07;3;4;03;;1;2;1;466.67;1;0;0
5;52;7505269;F001;4.5685645518474;01;01;1;01;4;2;05;4;1;03;;2;1;3;2500;3;0;0
5;52;537951;F001;9.9908286808701;01;01;1;01;2;1;12;3;4;07;;0;2;0;2330;;0;0
5;52;353130;F001;3.4195472712068;01;01;1;01;2;2;13;1;4;10;;0;0;2;1106;;0;0
5;52;2063369;F001;7.5734152748719;01;01;1;01;4;1;10;1;4;03;;0;3;1;2078;1;0;0
5;52;4067080;F001;9.0180091385038;01;01;1;01;2;2;06;3;4;01;;0;1;1;1742.5;1;0;0
5;52;754861;F001;16.1670576250713;01;01;1;01;2;2;14;3;1;01;;0;1;1;1000;3;0;0
5;52;6638291;F001;11.495722870277;01;01;1;01;3;2;08;4;4;03;;1;2;1;1833.33;1;0;0
5;52;7646549;F001;6.6181030416601;01;01;1;01;4;2;10;3;4;03;;0;2;2;1259;1;0;0
5;52;4610920;F001;9.4102108686695;01;01;1;01;5;1;09;1;4;03;;3;3;2;454.4;1;0;0
5;52;1852762;F001;12.0238470910647;01;01;1;01;3;1;08;3;1;03;;1;2;1;2633.33;1;0;0
5;52;4847111;F001;8.917324543637;01;01;1;01;3;2;09;3;4;03;;1;1;2;1333.33;1;0;0
5;52;6414090;F001;6.7184866598667;01;01;1;01;2;2;16;1;4;01;;0;1;1;606;2;0;0
5;52;5998913;F001;11.7729834748461;01;01;1;01;3;1;08;3;2;03;;0;2;1;4833.33;1;0;0
5;52;6823991;F001;5.8924073209396;01;01;1;01;2;1;09;4;1;01;;0;1;1;2000;3;0;0
5;52;6332951;F001;12.3819270896408;01;01;1;01;2;1;06;4;1;01;;0;1;1;1100;3;0;0
5;52;3693750;F001;11.3517321873745;01;01;1;01;4;2;07;3;1;03;;0;3;1;1250;3;0;0
5;52;1034763;F001;4.8207594955785;01;01;1;01;3;2;06;4;4;10;;0;2;1;500;;0;0
5;52;864132;F001;8.5790498438182;01;01;1;01;3;1;17;1;1;03;;1;2;1;5533.33;2;0;0
5;52;5019962;F001;8.7486375185655;01;01;1;01;5;2;13;4;1;06;;0;3;2;500;;0;0
5;52;3409762;F001;11.3849891622494;01;01;1;01;3;1;10;2;1;03;;1;1;2;1237.33;1;0;0
5;52;7601945;F001;10.6537916079889;01;01;1;01;4;1;11;4;1;03;;1;3;1;25;4;0;0
5;52;1401319;F001;14.447998533684;01;01;1;01;2;1;10;4;2;01;;0;1;1;2500;1;0;0
5;52;5173295;F001;9.8116940574814;01;01;1;01;3;1;07;4;1;03;;1;1;2;3766.67;1;0;0
5;52;7044206;F001;8.2308136129594;01;01;1;01;3;1;07;1;1;03;;1;1;2;1666.67;3;0;0
5;52;5075742;F001;9.1045169650482;01;01;1;01;3;2;11;1;1;05;;1;2;1;904;;0;0
5;52;1844939;F001;9.5470790746607;01;01;1;02;2;2;06;3;4;05;;1;1;1;600;;0;0
5;52;1844939;F002;9.5470790746607;01;01;1;03;3;;;;;;2;;1;2;2437.33;;9;9
5;52;7281071;F001;10.704336843375;01;01;1;01;2;2;09;1;2;05;;0;1;1;906;;0;0
5;52;5957403;F001;12.3746442657869;01;01;1;01;4;2;07;1;4;03;;1;2;2;2150;1;0;0
5;52;1449409;F001;2.3638194078175;01;01;1;01;4;2;11;2;1;03;;1;2;2;606;1;0;0
5;52;1486152;F001;2.2804660995573;01;01;1;01;3;2;13;1;4;02;;0;1;2;766.67;3;0;0
5;52;2719108;F001;1.217457311842;01;01;1;01;4;2;03;1;4;10;;0;2;2;1878;;0;0
5;52;7719020;F001;2.2442884097309;01;01;1;01;4;2;09;4;4;03;;1;2;2;1450;1;0;0
5;52;56513;F001;3.4448012005689;01;01;1;01;3;2;04;3;4;10;;0;1;2;2000;;0;0
5;52;3506934;F001;1.7710386866836;01;01;1;01;2;1;16;1;4;01;;0;1;1;1212;1;0;0
5;52;804939;F001;2.0764683826931;01;01;1;01;2;2;17;1;1;01;;0;1;1;1212;1;0;0
5;52;3355870;F001;1.5343213771221;01;01;1;01;2;2;13;1;1;01;;0;1;1;906;1;0;0
5;52;6453529;F001;2.6067981499936;01;01;1;01;4;1;04;2;4;10;;0;3;1;1650;;0;0
5;52;7184016;F001;2.110720835282;01;01;1;01;2;1;16;1;1;01;;0;1;1;1212;1;0;0
5;52;4061604;F001;3.0333135760111;01;01;1;01;4;2;08;4;1;03;;0;2;2;1050;1;0;0
5;52;2455805;F001;1.1157467892113;01;01;1;02;2;1;16;1;4;01;;0;1;1;1212;1;0;0
5;52;2455805;F002;1.1157467892113;01;01;1;03;2;;;;;;1;;1;1;1212;;9;9
5;52;6690838;F001;2.1706339878994;01;01;1;01;2;2;15;1;3;10;;0;0;2;606;;0;0
5;52;5775289;F001;1.8067754392182;01;01;1;01;3;2;14;1;1;02;;0;2;1;1141.33;1;0;0
5;52;7682330;F001;2.4079424487545;01;01;1;01;2;2;12;2;1;05;;1;1;1;906;;0;0
5;52;6463583;F001;2.1842461252642;01;01;1;01;3;2;10;2;4;03;;0;2;1;2904;1;0;0
5;52;1312806;F001;2.0649373362026;01;01;1;01;4;1;05;2;4;10;;0;2;2;1406;;0;0
5;52;4869776;F001;1.3335761970814;01;01;1;01;3;2;14;1;1;03;;0;2;1;1212;1;0;0
5;52;4890641;F001;2.0603303915592;01;01;1;01;2;2;16;1;4;05;;1;0;2;1212;;0;0
5;52;4907936;F001;2.1455024086856;01;01;1;01;2;2;16;1;4;01;;0;1;1;1212;1;0;0
5;52;5532390;F001;1.4496218535913;01;01;1;01;2;2;12;1;2;10;;0;1;1;600;;0;0
5;52;2452440;F001;2.7750675349797;01;01;1;01;2;2;09;3;2;05;;0;1;1;600;;0;0
5;52;6513732;F001;2.2141336053183;01;01;1;01;4;2;06;4;1;03;;2;1;3;1466.5;1;0;0
5;52;3739797;F001;2.1023176676315;01;01;1;01;2;1;12;1;4;10;;0;1;1;1212;;0;0
5;52;649759;F001;2.0725659138198;01;01;1;01;2;1;17;1;1;01;;0;1;1;1212;1;0;0
5;52;2171346;F001;2.6914915630367;01;01;1;01;2;2;12;3;1;05;;0;1;1;1506;;0;0
5;52;610367;F001;1.8097037650596;01;01;1;01;2;1;15;1;1;01;;0;1;1;956;2;0;0
5;52;5217959;F001;2.0813122564009;01;01;1;01;2;1;13;3;4;01;;0;1;1;6000;1;0;0
5;52;5087430;F001;2.2504017891428;01;01;1;02;4;2;09;4;4;03;;2;2;2;2000;1;0;0
5;52;5087430;F002;2.2504017891428;01;01;1;03;2;;;;;;3;;1;1;1212;;9;9
5;52;5087430;F003;2.2504017891428;01;01;1;04;3;;;;;;2;;1;2;1408;;9;9
5;52;3525936;F001;2.0608364816164;01;01;1;01;4;2;03;1;4;10;;0;2;2;303;;0;0
5;52;1628240;F001;2.1902282102515;01;01;1;01;3;2;12;3;1;10;;0;1;2;1670.67;;0;0
5;52;5740488;F001;3.0239523690616;01;01;1;01;3;1;07;4;4;03;;1;1;2;2666.67;1;0;0
5;52;1216400;F001;1.8405828695899;01;01;1;01;2;2;13;1;1;01;;0;1;1;700;3;0;0
5;52;7665949;F001;2.3025838076273;01;01;1;01;3;2;05;3;2;03;;1;2;1;2100;1;0;0
5;52;1975327;F001;1.6672230872875;01;01;1;01;2;2;14;1;1;01;;0;1;1;1212;1;0;0
5;52;6745429;F001;2.2416457462637;01;01;1;01;2;2;09;3;4;01;;0;1;1;1250;3;0;0
5;52;1904525;F001;2.0134212545987;01;01;1;01;2;2;13;1;4;05;;0;1;1;1212;;0;0
5;52;1556332;F001;2.7925090133299;01;01;1;01;4;2;08;2;2;03;;2;3;1;2250;3;0;0
5;52;1899488;F001;1.6672230872875;01;01;1;01;2;1;15;1;1;01;;0;1;1;1818;1;0;0
5;52;5461192;F001;1.4004774335548;01;01;1;01;2;2;14;1;4;01;;0;1;1;1212;1;0;0
5;52;384669;F001;2.4122480624183;01;01;1;01;2;2;15;1;1;01;;0;1;1;1212;1;0;0
5;52;5567222;F001;1.3335761970814;01;01;1;01;3;2;14;1;1;03;;1;2;1;1008;1;0;0
5;52;54608;F001;2.3228531729763;01;01;1;01;3;1;08;4;1;03;;1;2;1;1766.67;1;0;0
5;52;2200065;F001;1.6428600014699;01;01;1;01;2;2;13;1;4;05;;0;1;1;1906;;0;0
5;52;5917308;F001;2.2938098287787;01;01;1;01;3;2;07;3;1;05;;2;2;1;266.67;;0;0
